1.000000e+01	 5.931241e-03
1.350000e+01	 8.499392e-03
1.800000e+01	 1.168649e-02
2.350000e+01	 1.542951e-02
3.050000e+01	 2.005398e-02
4.000000e+01	 2.623022e-02
5.250000e+01	 3.431209e-02
6.850000e+01	 4.463822e-02
8.950000e+01	 5.814361e-02
1.170000e+02	 7.566808e-02
1.525000e+02	 9.790502e-02
1.980000e+02	 1.256346e-01
2.575000e+02	 1.604464e-01
3.355000e+02	 2.034887e-01
4.365000e+02	 2.548889e-01
5.675000e+02	 3.146670e-01
7.380000e+02	 3.819609e-01
9.595000e+02	 4.541530e-01
