1.000000e+00	3.755091e-02	5.655301e-02	8.004123e-02	1.028662e-01	1.190264e-01	1.241205e-01	1.130572e-01	7.704904e-02	3.847674e-02	2.316807e-02	1.852555e-02	1.527989e-02	1.170187e-02	8.440899e-03	5.827475e-03	3.826588e-03	2.348001e-03	
3.755091e-02	1.000000e+00	8.702595e-02	1.231766e-01	1.583159e-01	1.832170e-01	1.911233e-01	1.742080e-01	1.189062e-01	5.957385e-02	3.600124e-02	2.882735e-02	2.378283e-02	1.821515e-02	1.313980e-02	9.071870e-03	5.957142e-03	3.655353e-03	
5.655301e-02	8.702595e-02	1.000000e+00	1.855433e-01	2.385217e-01	2.761421e-01	2.882837e-01	2.631846e-01	1.802650e-01	9.098363e-02	5.542736e-02	4.451817e-02	3.674563e-02	2.814591e-02	2.030461e-02	1.401930e-02	9.206383e-03	5.649325e-03	
8.004123e-02	1.231766e-01	1.855433e-01	1.000000e+00	3.378792e-01	3.915024e-01	4.094434e-01	3.751625e-01	2.590737e-01	1.330329e-01	8.255657e-02	6.676814e-02	5.517047e-02	4.226538e-02	3.049155e-02	2.105356e-02	1.382630e-02	8.484644e-03	
1.028662e-01	1.583159e-01	2.385217e-01	3.378792e-01	1.000000e+00	5.046870e-01	5.295444e-01	4.886195e-01	3.430139e-01	1.823905e-01	1.173883e-01	9.624214e-02	7.971972e-02	6.110932e-02	4.409675e-02	3.045089e-02	1.999874e-02	1.227279e-02	
1.190264e-01	1.832170e-01	2.761421e-01	3.915024e-01	5.046870e-01	1.000000e+00	6.202492e-01	5.801910e-01	4.205265e-01	2.385177e-01	1.633371e-01	1.369497e-01	1.139528e-01	8.750257e-02	6.320764e-02	4.367431e-02	2.869221e-02	1.761019e-02	
1.241205e-01	1.911233e-01	2.882837e-01	4.094434e-01	5.295444e-01	6.202492e-01	1.000000e+00	6.397724e-01	4.961132e-01	3.177738e-01	2.404776e-01	2.084826e-01	1.747782e-01	1.347012e-01	9.755685e-02	6.753121e-02	4.441732e-02	2.728012e-02	
1.130572e-01	1.742080e-01	2.631846e-01	3.751625e-01	4.886195e-01	5.801910e-01	6.397724e-01	1.000000e+00	5.864175e-01	4.600302e-01	3.970631e-01	3.587333e-01	3.042933e-01	2.362688e-01	1.750901e-01	1.196073e-01	7.888972e-02	4.854271e-02	
7.704904e-02	1.189062e-01	1.802650e-01	2.590737e-01	3.430139e-01	4.205265e-01	4.961132e-01	5.864175e-01	1.000000e+00	6.651873e-01	6.471748e-01	6.075962e-01	5.242131e-01	4.128078e-01	3.090295e-01	2.131881e-01	1.414372e-01	8.743822e-02	
3.847674e-02	5.957385e-02	9.098363e-02	1.330329e-01	1.823905e-01	2.385177e-01	3.177738e-01	4.600302e-01	6.651873e-01	1.000000e+00	8.273168e-01	8.015853e-01	7.085907e-01	5.713236e-01	4.296399e-01	3.059032e-01	2.053093e-01	1.279530e-01	
2.316807e-02	3.600124e-02	5.542736e-02	8.255657e-02	1.173883e-01	1.633371e-01	2.404776e-01	3.970631e-01	6.471748e-01	8.273168e-01	1.000000e+00	9.011537e-01	8.281851e-01	6.941387e-01	5.396201e-01	3.942586e-01	2.698156e-01	1.707034e-01	
1.852555e-02	2.882735e-02	4.451817e-02	6.676814e-02	9.624214e-02	1.369497e-01	2.084826e-01	3.587333e-01	6.075962e-01	8.015853e-01	9.011537e-01	1.000000e+00	9.249192e-01	8.230646e-01	6.739091e-01	5.127135e-01	3.635924e-01	2.346227e-01	
1.527989e-02	2.378283e-02	3.674563e-02	5.517047e-02	7.971972e-02	1.139528e-01	1.747782e-01	3.042933e-01	5.242131e-01	7.085907e-01	8.281851e-01	9.249192e-01	1.000000e+00	9.368143e-01	8.237540e-01	6.657727e-01	4.936145e-01	3.323645e-01	
1.170187e-02	1.821515e-02	2.814591e-02	4.226538e-02	6.110932e-02	8.750257e-02	1.347012e-01	2.362688e-01	4.128078e-01	5.713236e-01	6.941387e-01	8.230646e-01	9.368143e-01	1.000000e+00	9.421417e-01	8.240140e-01	6.550607e-01	4.675621e-01	
8.440899e-03	1.313980e-02	2.030461e-02	3.049155e-02	4.409675e-02	6.320764e-02	9.755685e-02	1.750901e-01	3.090295e-01	4.296399e-01	5.396201e-01	6.739091e-01	8.237540e-01	9.421417e-01	1.000000e+00	9.464470e-01	8.182913e-01	6.327044e-01	
5.827475e-03	9.071870e-03	1.401930e-02	2.105356e-02	3.045089e-02	4.367431e-02	6.753121e-02	1.196073e-01	2.131881e-01	3.059032e-01	3.942586e-01	5.127135e-01	6.657727e-01	8.240140e-01	9.464470e-01	1.000000e+00	9.453439e-01	8.038560e-01	
3.826588e-03	5.957142e-03	9.206383e-03	1.382630e-02	1.999874e-02	2.869221e-02	4.441732e-02	7.888972e-02	1.414372e-01	2.053093e-01	2.698156e-01	3.635924e-01	4.936145e-01	6.550607e-01	8.182913e-01	9.453439e-01	1.000000e+00	9.403816e-01	
2.348001e-03	3.655353e-03	5.649325e-03	8.484644e-03	1.227279e-02	1.761019e-02	2.728012e-02	4.854271e-02	8.743822e-02	1.279530e-01	1.707034e-01	2.346227e-01	3.323645e-01	4.675621e-01	6.327044e-01	8.038560e-01	9.403816e-01	1.000000e+00	
